Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
N/A,2019-03-07T16:04:00Z,Warning,Male,Lane Violation,828 E 44th St,African American,Improper lane usage,No
N/A,2019-03-07T20:38:00Z,Warning,Male,Traffic Sign/Signal,5500 Payne,African American,Failed to stop at light,No
N/A,2019-03-07T20:56:00Z,Warning,Male,Equipment,5000 Woodlawn,African American,No headlights when required,No
N/A,2019-03-08T09:52:00Z,Warning,Male,Traffic Sign/Signal,5400 S. Lake Park,African American,Disobeying  Traffic Control Signal,No
N/A,2019-03-08T16:21:00Z,Warning,Male,Traffic Sign/Signal,1009 E. 53rd Street,African American,Disobeyed  Stop Sign,No
N/A,2019-03-08T16:34:00Z,Warning,Male,Equipment,5500 S. Cottage,African American,Improper  Display of Registration,No
N/A,2019-03-08T16:47:00Z,Warning,Male,Lane Violation,1400 E. 55th Street,Caucasian,Improper  Lane Usage,No
N/A,2019-03-08T20:57:00Z,Warning,Male,Lane Violation,4850 S. Lake Park,African American,Improper Overtaking,No
N/A,2019-03-09T03:22:00Z,Warning,Male,Traffic Sign/Signal,5200 S. Lake Park,Caucasian,No Turn On Red,No
N/A,2019-03-09T12:50:00Z,Warning,Male,Traffic Sign/Signal,1635 E. 53rd Street,African American,Disobeying Traffic Control Signal,No
N/A,2019-03-09T16:07:00Z,Warning,Male,Traffic Sign/Signal,5800 S. Stony,African American,Disobeying Traffic Control Signal,No
Two Citations issued,2019-03-10T18:22:00Z,Citation,Male,Traffic Sign/Signal,1226 E. 53rd Street,African American,Stop Sign Violation,No
N/A,2019-03-10T19:54:00Z,Warning,Male,Traffic Sign/Signal,5235 S. Harper,African American,Red Light Violation,No
N/A,2019-03-10T20:50:00Z,Warning,Male,Lane Violation,5300 S. Blackstone,Caucasian,Improper Turn,No
N/A,2019-03-10T21:27:00Z,Warning,Male,Traffic Sign/Signal,5100 S. Woodlawn,Caucasian,Red Light Violation,No
N/A,2019-03-11T01:26:00Z,Warning,Male,Traffic Sign/Signal,1510 E. 53rd Street,African American,No Turn On Red Violation,No
N/A,2019-03-11T08:57:00Z,Warning,Male,Lane Violation,5800 S. Kenwood,African American,driving down one-way,No
N/A,2019-03-11T15:22:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Hyde park blvd,Hispanic,disobey traffic control device,No
N/A,2019-03-11T18:09:00Z,Warning,Female,Lane Violation,1431 E 52nd,African American,Wrong way on a one way,No
N/A,2019-03-11T18:32:00Z,Warning,Male,Traffic Sign/Signal,5533 Lake Park,African American,Failed to stop at light,No
N/A,2019-03-11T20:16:00Z,Warning,Male,Lane Violation,5700 Harper,African American,Wrong way on a one way,No
N/A,2019-03-12T00:24:00Z,Warning,Male,Equipment,5000 Blackstone,African American,No headlights when required,No
N/A,2019-03-12T14:51:00Z,Warning,Male,Traffic Sign/Signal,6300 S Stony Island,African American,Disobey traffic device,No
N/A,2019-03-12T19:12:00Z,Warning,Male,Traffic Sign/Signal,5300 Woodlawn,African American,Failure to yield to pedestrian,No
N/A,2019-03-12T20:23:00Z,Warning,Male,Traffic Sign/Signal,5100 Woodlawn,African American,Failed to stop at sign,No
N/A,2019-03-12T22:44:00Z,Warning,Male,Traffic Sign/Signal,1105 E 55th,African American,Failed to stop at sign,No
N/A,2019-03-13T08:18:00Z,Warning,Male,Lane Violation,5700 S. Stony Island,Hispanic,Improper lane usage,No
N/A,2019-03-13T10:28:00Z,Warning,Male,Lane Violation,6200 S. Stony Island,Caucasian,Improper Turn,No
N/A,2019-03-13T10:33:00Z,Warning,Male,Traffic Sign/Signal,4825 S. Drexel,African American,Disobeyed Stop Sign,No
One Citation Issued,2019-03-13T11:18:00Z,Citation,Female,Lane Violation,5400 S. University,African American,Improper lane usage,No
N/A,2019-03-13T11:22:00Z,Warning,Female,Traffic Sign/Signal,850 E. 51st Street,African American,Disobeyed traffic control device,No
N/A,2019-03-13T15:54:00Z,Warning,Female,Lane Violation,1349 E.55th Street,Caucasian,Improper lane usage,No
N/A,2019-03-13T22:05:00Z,Warning,Male,Traffic Sign/Signal,5300 S. Dorchester,African American,Red Light Violation,No
N/A,2019-03-15T11:26:00Z,Warning,Female,Traffic Sign/Signal,5400 Greenwood,African American,disobey stopsign,No
N/A,2019-03-15T12:06:00Z,Warning,Female,moving violation,5224 S. Lake Park,African American,utilize cell phone while driving,No
N/A,2019-03-15T14:57:00Z,Warning,Male,Traffic Sign/Signal,5300 S. University,African American,disobey redlight,No
N/A,2019-03-15T19:59:00Z,Warning,Female,Traffic Sign/Signal,5700 Cottage,African American,Failed to stop at light,No
N/A,2019-03-15T20:27:00Z,Warning,Male,Traffic Sign/Signal,5500 Ellis,African American,Failed to stop at light,No
N/A,2019-03-15T22:23:00Z,Warning,Male,Traffic Sign/Signal,5500 Ellis,African American,Failed to stop at sign,No
N/A,2019-03-16T03:07:00Z,Warning,Male,Lane Violation,5338 Ingleside,African American,Wrong way on a one way,No
N/A,2019-03-16T15:28:00Z,Warning,Male,Traffic Sign/Signal,5126 S. University,African American,disobey stopsign,No
N/A,2019-03-16T16:03:00Z,Warning,Male,Traffic Sign/Signal,6100 Stony Island,African American,disobey redlight,No
N/A,2019-03-16T19:59:00Z,Warning,Female,Lane Violation,1215 E 55th,African American,Improper Turn,No
N/A,2019-03-16T20:43:00Z,Warning,Male,Traffic Sign/Signal,4900 Blackstone,Caucasian,Failed to stop at sign,No
N/A,2019-03-16T20:53:00Z,Warning,Male,moving violation,5500 Lake Park,African American,Failed to yield,No
N/A,2019-03-16T21:36:00Z,Warning,Female,Lane Violation,1400 Midway Plaisance,African American,Wrong way on a one way,No
N/A,2019-03-16T22:22:00Z,Warning,Male,Traffic Sign/Signal,5500 Blackstone,African American,Failed to stop at light,Yes
N/A,2019-03-16T23:46:00Z,Warning,Female,Lane Violation,950 Midway Plaisance,African American,Wrong way on a one way,No
N/A,2019-03-17T00:27:00Z,Warning,Male,Equipment,5500 Blackstone,African American,No Seat Belt,No
N/A,2019-03-17T01:22:00Z,Warning,Female,Traffic Sign/Signal,1200 Midway Plaisance,Caucasian,Failed to stop at sign,No
Two Citations issued,2019-03-17T09:16:00Z,Citation,Male,Traffic Sign/Signal,6100 Stony Island,African American,disobey redlight,No
N/A,2019-03-17T14:55:00Z,Warning,Female,moving violation,6100 Ingleside,African American,driving down one-way,No
Two Citations issued,2019-03-17T16:48:00Z,Citation,Male,Traffic Sign/Signal,6100 Stony Island,African American,disobey redlight,No
N/A,2019-03-17T19:42:00Z,Warning,Female,Traffic Sign/Signal,5400 Woodlawn,African American,Failed to stop at light,No
N/A,2019-03-17T20:35:00Z,Warning,Male,Traffic Sign/Signal,5700 Woodlawn,African American,Failed to stop at sign,No
One Citation Issued,2019-03-18T09:12:00Z,Citation,Male,moving violation,800 E 55th Street,African American,Failed to yield to an emergency vehicle,No
N/A,2019-03-18T13:05:00Z,Warning,Female,Traffic Sign/Signal,5800 S Kenwood,Caucasian,Disobeyed stop sign,No
N/A,2019-03-18T13:51:00Z,Warning,Female,Traffic Sign/Signal,1354 E 55th Street,African American,Disobeyed stop sign,No
N/A,2019-03-18T19:18:00Z,Warning,Female,Lane Violation,5500 S Ellis,African American,Improper passing,No
N/A,2019-03-19T21:55:00Z,Warning,Male,Traffic Sign/Signal,5100 S Kenwood,African American,Stop Sign Violation,No
N/A,2019-03-20T12:57:00Z,Warning,Male,Lane Violation,5142 S Harper,African American,Operating vehicle on one way,No
Two Citations issued,2019-03-20T12:59:00Z,Citation,Female,Traffic Sign/Signal,5200 Lake Park,African American,Disobey red light,No
N/A,2019-03-21T11:13:00Z,Warning,Male,speed,Midway Plaisance/Ellis,African American,Speeding,No
N/A,2019-03-21T11:33:00Z,Warning,Male,speed,5900 S. Woodlawn,Caucasian,Speeding,No
N/A,2019-03-21T12:01:00Z,Warning,Male,speed,Midway Plaisance/ Ellis,Caucasian,Speeding,No
Two Citations issued,2019-03-22T20:46:00Z,Citation,Female,Equipment,Ellis & W/B Midway Plaisance,African American,No headlights when required,No
N/A,2019-03-22T21:57:00Z,Warning,Male,Traffic Sign/Signal,5121 S Woodlawn,African American,Stop Sign Violation,No
N/A,2019-03-22T22:26:00Z,Warning,Female,Lane Violation,1410 E 53rd Street,African American,Wrong way down one way,No
N/A,2019-03-24T15:09:00Z,Warning,Male,Lane Violation,1236 E 57th,Caucasian,Improper lane usage,No
N/A,2019-03-24T17:36:00Z,Warning,Female,Traffic Sign/Signal,1515 E 51st,African American,Red Light Violation,No
N/A,2019-03-24T18:33:00Z,Warning,Male,Traffic Sign/Signal,5300 S University,African American,Stop Sign Violation,No
N/A,2019-03-24T22:39:00Z,Warning,Male,Equipment,5400 S Drexel,African American,No head lights when required,No
N/A,2019-03-25T09:50:00Z,Warning,Female,Lane Violation,5500 Kenwood,Caucasian,driving down one-way,No
N/A,2019-03-25T10:21:00Z,Warning,Male,Traffic Sign/Signal,Midway/Dorchester,African American,disobey stopsign,No
N/A,2019-03-25T16:23:00Z,Warning,Female,Lane Violation,1360 E 58th,African American,driving down one-way,No
N/A,2019-03-25T20:12:00Z,Warning,Female,Traffic Sign/Signal,5500 Kimbark,African American,Failed to stop at light,No
N/A,2019-03-25T21:16:00Z,Warning,Female,Lane Violation,5300 Blackstone,African American,Wrong way on a one-way,No
N/A,2019-03-25T23:37:00Z,Warning,Male,Traffic Sign/Signal,5017 Drexel,African American,Failed to stop at sign,No
N/A,2019-03-27T09:01:00Z,Warning,Male,Traffic Sign/Signal,5500 S Woodlawn,African American,Failure to yield to pedestrian in roadway,No
N/A,2019-03-27T09:42:00Z,Warning,Male,Traffic Sign/Signal,1100 E Midway Plaisance,Caucasian,Failure to yield to pedestrian in roadway,No
N/A,2019-03-27T09:56:00Z,Warning,Male,Traffic Sign/Signal,5300 S Kimbark,Caucasian,Disobeyed Traffic Control Signal,No
N/A,2019-03-27T13:59:00Z,Warning,Female,Lane Violation,5454 S Woodlawn,African American,Improper lane usage,No
N/A,2019-03-28T08:03:00Z,Warning,Male,speed,6400 S University,African American,Speeding,No
N/A,2019-03-28T13:21:00Z,Warning,Male,Traffic Sign/Signal,5714 S Woodlawn,Hispanic,Disobeying traffic control signal,No
N/A,2019-03-29T22:21:00Z,Warning,Male,Traffic Sign/Signal,1457 E Hyde Park Blvd,African American,Stop Sign Violation,No
Two Citations issued,2019-03-29T08:22:00Z,Citation,Male,Traffic Sign/Signal,5000 S Drexel,African American,Failure to yield to pedestrian,No
N/A,2019-03-29T12:24:00Z,Warning,Male,Lane Violation,5400 S Drexel,African American,improper lane usage,No
N/A,2019-03-29T20:09:00Z,Warning,Male,Traffic Sign/Signal,5500 Kimbark,African American,Failed top stop at light,No
N/A,2019-03-29T21:59:00Z,Warning,Female,Lane Violation,5400 Greenwood,African American,Wrong way on a one way,No
N/A,2019-03-29T22:33:00Z,Warning,Male,Equipment,5300 Ellis,African American,No headlights when required,No
N/A,2019-03-30T00:19:00Z,Warning,Female,Equipment,5400 Hyde Park,African American,No headlights when required,No
N/A,2019-03-30T13:59:00Z,Warning,Female,Traffic Sign/Signal,5400 Lake Park,African American,disobey traffic control device,No
N/A,2019-03-30T15:44:00Z,Warning,Male,Lane Violation,5300 Blackstone,African American,improper lane usage,No
N/A,2019-03-30T20:52:00Z,Warning,Female,Traffic Sign/Signal,5100 Drexel,African American,Failure to stop at light,No
N/A,2019-03-31T11:37:00Z,Warning,Male,speed,1100 E Midway Plaisance,African American,Speeding,No
N/A,2019-03-31T12:01:00Z,Warning,Male,speed,1100 E Midway Plaisance,African American,Speeding,No
N/A,2019-03-31T12:42:00Z,Warning,Male,Lane Violation,1520 E 57th Street,African American,Wrong way - one way,No
N/A,2019-04-01T06:39:00Z,Warning,Female,Lane Violation,6300 S. Kenwood,African American,Improper Turn,No
N/A,2019-04-01T12:36:00Z,Warning,Female,Lane Violation,6300 S. Evans,African American,Improper Turn,No
N/A,2019-04-01T16:31:00Z,Warning,Female,Traffic Sign/Signal,5453 S. Hyde Park,Caucasian,Disobeying Traffic Control Signal,No
N/A,2019-04-01T18:19:00Z,Warning,Female,Lane Violation,5700 S University,African American,Wrong way down one-way,No
N/A,2019-04-02T12:49:00Z,Warning,Female,Traffic Sign/Signal,5350 S Lake Park,African American,Disobeyed stop sign,No
N/A,2019-04-03T14:55:00Z,Warning,Male,Traffic Sign/Signal,5531 S Woodlawn,African American,Disobeyed stop sign,No
N/A,2019-04-03T15:06:00Z,Warning,Female,Equipment,5548 S Hyde Park Blvd,African American,No Seat Belt,No
N/A,2019-04-03T16:21:00Z,Warning,Male,Traffic Sign/Signal,5629 S University,Caucasian,Disobeyed stop sign,No
N/A,2019-04-04T10:43:00Z,Warning,Male,Traffic Sign/Signal,1438 E. 55th ST.,African American,disobey red light,No
N/A,2019-04-04T11:02:00Z,Warning,Female,Traffic Sign/Signal,5100 S. Drexel,Caucasian,disobey red light,No
N/A,2019-04-04T11:08:00Z,Warning,Female,Traffic Sign/Signal,1226 E. 53rd ST.,Caucasian,disobey stop sign,No
N/A,2019-04-04T13:52:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Ellis,African American,disobey traffic control device,No
N/A,2019-04-04T16:42:00Z,Warning,Male,license plate/registration,5454 S. Dorchester,African American,"Invalid registration, investigate possible stolen reg. sticker",No
N/A,2019-04-04T17:40:00Z,Warning,Female,Traffic Sign/Signal,5500 Dorchester (TSM),Caucasian,Failure to stop at sign,No
N/A,2019-04-04T18:32:00Z,Warning,Female,Traffic Sign/Signal,1375 E 55th (TSM),African American,Failure to stop at sign,No
N/A,2019-04-04T22:21:00Z,Warning,Male,Traffic Sign/Signal,5631 Cottage,African American,Failure to stop at sign,No
N/A,2019-04-04T23:21:00Z,Warning,Male,Traffic Sign/Signal,5500 Payne,African American,Failure to stop at light,No
N/A,2019-04-06T22:21:00Z,Warning,Female,Equipment,5700 S Cornell,African American,No headlights when required,No
N/A,2019-04-06T22:34:00Z,Warning,Female,Equipment,5100 S Greenwood,African American,No headlights when required,No
N/A,2019-04-07T17:54:00Z,Warning,Female,Traffic Sign/Signal,5900 S Cottage Grove,African American,Red Light Violation,No
N/A,2019-04-07T11:35:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Kenwood,African American,Disobeying Traffic Control Device,No
N/A,2019-04-07T12:13:00Z,Warning,Male,Traffic Sign/Signal,6100 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,2019-04-07T12:26:00Z,Warning,Male,speed,1400 E. Midway,African American,Speeding,No
N/A,2019-04-07T12:45:00Z,Warning,Female,Traffic Sign/Signal,6300 S. Cottage,African American,Disobeying Traffic Control Device,No
N/A,2019-04-07T12:57:00Z,Warning,Female,Traffic Sign/Signal,5300 S. University,African American,Failure to yield to peds in crosswalk,No
N/A,2019-04-07T13:03:00Z,Warning,Male,Lane Violation,5317 S. Harper,African American,Wrong Way - One Way,No
N/A,2019-04-07T13:30:00Z,Warning,Male,Lane Violation,5200 S. University,African American,Wrong Way - One Way,No
N/A,2019-04-07T14:30:00Z,Warning,Male,speed,1400 E. Midway,African American,Speeding,No
N/A,2019-04-07T16:18:00Z,Warning,Male,Lane Violation,1158 E. 53rd St.,Asian,Wrong Way - One Way,No
N/A,2019-04-08T14:36:00Z,Warning,Male,Traffic Sign/Signal,5459 S Cornell,Caucasian,Disobey stop sign,No
N/A,2019-04-08T19:13:00Z,Warning,Male,Traffic Sign/Signal,6300 Ellis,African American,Failed to stop at sign,No
N/A,2019-04-08T20:39:00Z,Warning,Male,Lane Violation,5000 Cottage,African American,Illegal lane usage,No
N/A,2019-04-09T11:03:00Z,Warning,Male,Traffic Sign/Signal,5500 S. Ellis,African American,disobey stopsign,No
N/A,2019-04-09T14:52:00Z,Warning,Male,Lane Violation,5300 S. Lake Park,African American,improper  turn,No
N/A,2019-04-09T19:21:00Z,Warning,Female,Traffic Sign/Signal,5600 Lake Park,African American,Disobey no turn on red sign,No
N/A,2019-04-10T00:38:00Z,Warning,Male,Traffic Sign/Signal,1149 E 53rd,Asian,Failed to stop at sign,No
N/A,2019-04-10T01:52:00Z,Warning,Male,Traffic Sign/Signal,1200 Midway Plaisance,African American,Failed to stop at sign,No
N/A,2019-04-10T16:15:00Z,Warning,Female,Traffic Sign/Signal,5400 S Woodlawn,Caucasian,Red Light Violation,No
N/A,2019-04-10T21:14:00Z,Warning,Male,Lane Violation,5545 S Blackstone,Asian,Wrong way on one way,No
N/A,2019-04-15T09:05:00Z,Warning,Female,Lane Violation,5800 S University,Caucasian,Improper lane usage,No
N/A,2019-04-17T15:15:00Z,Warning,Female,Traffic Sign/Signal,6300 S Kenwood,African American,disobey stop sign,No
N/A,2019-04-17T20:22:00Z,Warning,Male,Lane Violation,5500 S Woodlawn,African American,Swerved into opposite lane,Yes
N/A,2019-04-17T22:05:00Z,Warning,Male,Lane Violation,5261 S Lake Park,African American,Observed drifting between lanes,No
N/A,2019-04-17T22:14:00Z,Warning,Male,Lane Violation,5500 S Cottage Grove,African American,Drifted across the median,No
N/A,2019-04-18T06:32:00Z,Warning,Male,Lane Violation,5300 S Drexel,African American,Wrong way on one way street,No
N/A,2019-04-18T08:55:00Z,Warning,Female,moving violation,5000 S Lake Park,African American,Improper Overtaking,No
N/A,2019-04-18T17:10:00Z,Warning,Male,Equipment,5100 S Cornell,African American,Improper turn signal / Vehicle matched the description of a robbery suspect in the area,No
N/A,2019-04-18T22:49:00Z,Warning,Male,Traffic Sign/Signal,5300 S Woodlawn,African American,Disobeyed stop sign,No
N/A,2019-04-19T12:10:00Z,Warning,Female,Traffic Sign/Signal,5400 S. Ellis Ave.,NHPI or Indian,"Failed to Yield to Peds in
Crosswalk",No
N/A,2019-04-19T13:16:00Z,Warning,Male,Traffic Sign/Signal,6100 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,2019-04-19T15:13:00Z,Warning,Male,Traffic Sign/Signal,1007 E. 53rd Street,African American,Disobeyed Stop Sign,No
N/A,2019-04-19T16:57:00Z,Warning,Female,Lane Violation,1229 E. 55th Street,African American,"Failure to Yield to Pedestrian in
Crosswalk",No
N/A,2019-04-20T02:22:00Z,Warning,Female,Traffic Sign/Signal,5300 S Blackstone,African American,Stop Sign Violation,No
N/A,2019-04-20T22:35:00Z,Warning,Female,Traffic Sign/Signal,5300 S Woodlawn,African American,Red Light Violation,No
N/A,2019-04-21T03:33:00Z,Warning,Male,Lane Violation,5200 S Harper,African American,Wrong way down one way,No
N/A,2019-04-21T09:27:00Z,Warning,Male,Traffic Sign/Signal,1101 E 55th Street,African American,Failed to yield to peds in marked crosswalk,No
Two Citations issued,2019-04-21T17:58:00Z,Citation,Male,Lane Violation,900 E 55th Street,African American,Improper lane usage,No
N/A,2019-04-21T19:39:00Z,Warning,Female,Traffic Sign/Signal,5300 Drexel,Asian,Stop Sign Violation,No
N/A,2019-04-22T02:09:00Z,Warning,Male,Lane Violation,5200 S Dorchester,African American,Wrong Way Driver,No
N/A,2019-04-22T14:54:00Z,Warning,Male,Traffic Sign/Signal,6100 S Ingleside,African American,disobey stop sign,No
Two Citations issued,2019-04-22T16:17:00Z,Citation,Male,Traffic Sign/Signal,Midway/Cottage Grove,African American,disobey traffic control device,No
N/A,2019-04-22T21:02:00Z,Warning,Male,Lane Violation,5600 Woodlawn,African American,Drifting in lane,No
N/A,2019-04-23T08:50:00Z,Warning,Female,Traffic Sign/Signal,5700 S Ellis,African American,Disobey stop sign,No
N/A,2019-04-23T20:13:00Z,Warning,Male,Traffic Sign/Signal,950 E 53rd,African American,Failed to stop at sign,No
N/A,2019-04-23T21:20:00Z,Warning,Female,Lane Violation,1220 E 57th,Caucasian,Failed to stop at sign,No
N/A,2019-04-23T21:37:00Z,Warning,Female,Lane Violation,5300 Kenwood,African American,Drifting in lane,No
