Date,Disposition,Gender,Initiated By,Location,Race,Reason for Stop,Search
12/1/2017 9:20 AM,Name checked; released; no further action,Male,UCPD,5900 S Harper,African American,Minor observed walking in the area during school hours,No
12/1/2017 9:20 AM,Name checked; released; no further action,Male,UCPD,5900 S Harper,African American,Minor observed walking in the area during school hours,No
12/1/2017 3:47 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1456 E 55th,African American,Suspicious person,No
12/1/2017 5:42 PM,Name checked; released; no further action,Male,UCPD,6400 S Kimbark,African American,Suspicious person,No
12/2/2017 12:33 PM,Name checked; referred to CPD; released by CPD,Male,UCPD,5000 S Ellis,African American,Suspicious person,Yes
12/2/2017 12:49 PM,Name checked; referred to CPD; four citations issu,Male,UCPD,1121 E 50th,African American,Suspicious person,Yes
12/2/2017 6:33 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,6044 S Champlain,African American,Suspicious person,No
12/7/2017 3:01 PM,Name checked; released; no further action,Male,UCPD,5736 S Kimbark,African American,Suspicious person,No
12/13/2017 10:16PM,Name checked; released to parent; no further actio,Male,UCPD,5200 S Blackstone,African American,Suspicious Subject,no
12/14/2017 9:10 PM,Name checked; released; no further action,Male,UCPD,5530 S Ellis,African American,Suspicious person,No
12/18/2017 9:55 PM,Name checked; released; no further action,Male,UCPD,4900 East End,African American,Suspicious vehicle,No
12/20/2017 2:56 PM,Name checked; released; no further action,Female,UCPD,1355 E 50th Street,African American,Subject fit description of a theft offender/in proximity,Yes
12/20/2017 2:56 PM,Name checked; released; no further action,Male,UCPD,1355 E 50th Street,African American,Subject fit description of a theft offender/in proximity,Yes
12/28/2017 9:37 PM,Medical transport,Male,UCPD,1118 E. 58th Street,Caucasian,Subject appeared confused and disorientated inside of a empty lecture hall.,No
12/31/2017 11:03 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5300 S Drexel,African American,Suspicious person,Yes
1/5/2018 10:08 AM,Name checked; released; no further action,Male,UCPD,1300 Hyde Park,Hispanic,Suspicious vehicle,No
1/5/2018 11:40 AM,Name checked; released; no further action,Male,UCPD,5640 S University,African American,Suspicious person,No
1/5/2018 11:40 AM,Name checked; released; no further action,Male,UCPD,5640 S University,African American,Suspicious person,No
1/5/2018 11:40 AM,Name checked; released; no further action,Male,UCPD,5640 S University,African American,Suspicious person,No
1/5/2018 11:58 PM,Name checked; released; no further action,Male,UCPD,5550 S University,Caucasian,Suspicious vehicle,No
1/12/2018 10:04 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5730 S Drexel,African American,Domestic disturbance,No
1/13/2018 4:26 PM,Name checked; released; no further action,Male,UCPD,6300 S Dorchester,African American,Suspicious person,No
1/14/2018 7:00 AM,Name checked; released; no further action,Male,UCPD,5400 S Kimbark,African American,Suspicious vehicle,No
1/14/2018 7:00 AM,Name checked; released; no further action,Male,UCPD,5400 S Kimbark,African American,Suspicious vehicle,No
1/14/2018 7:00 AM,Name checked; released; no further action,Male,UCPD,5400 S Kimbark,African American,"Suspicious subject on bike, possible lookout",No
1/18/2018 11:53 AM,Name checked; transported to high school,Male,UCPD,5700 S Kimbark,African American,Suspicious person,No
1/18/2018 11:53 AM,Name checked; transported to high school,Male,UCPD,5700 S Kimbark,African American,Suspicious person,No
1/18/2018 11:53 AM,Name checked; transported to high school,Male,UCPD,5700 S Kimbark,African American,Suspicious person,No
1/22/2018 11:47 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5900 S Blackstone,African American,Suspicious person,No
1/26/2018 10:53 PM,Name checked; released; no further action,Male,UCPD,5900 S Dorchester,African American,Officer observed suspicious subject following another individual,No
1/26/2018 10:53 PM,Name checked; released; no further action,Male,UCPD,5900 S Dorchester,African American,Officer observed suspicious subject following another individual,No
1/27/2018 11:56 PM,Name checked; released; no further action,Male,UCPD,1226 E 53rd,African American,Suspicious person,No
1/27/2018 11:56 PM,Name checked; released; no further action,Male,UCPD,1226 E 53rd,African American,Suspicious person,No
2/1/2018 4:34 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1204 E 53rd,Caucasian,Suspicious person,No
2/3/2018 12:06 PM,Name checked; released; no further action,Male,UCPD,1453 E 55th,African American,Pedestrian walking on highway,No
2/5/2018 10:56 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,6100 S Ellis,African American,Suspicious person,Yes
2/5/2018 10:56 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,6100 S Ellis,African American,Suspicious person,Yes
2/6/2018 1:57 PM,Name checked; released; no further action,Female,UCPD,6400 S Cottage Grove,African American,Suspicious person,No
2/6/2018 9:54 PM,Name checked; released; no further action,Male,UCPD,5811 S Ellis,African American,Suspicious person,No
2/11/2018 9:45 AM,Name checked; released; no further action,Male,UCPD,5700 S Lake Shore,African American,Individual obstructing traffic,No
2/15/2018 12:15 PM,Name checked; released; no further action,Male,UCPD,6400 S Woodlawn,African American,Suspicious person,No
2/18/2018 12:01 PM,Name checked; released; no further action,Female,UCPD,5125 S. Drexel,African American,Suspicious vehicle,no
2/23/2018 12:41 PM,Name checked; arrested by CPD,Male,Citizen request for UCPD Response,1406 E 53rd,Hispanic,Criminal damage to property,No
2/24/2018 3:03 AM,Name checked; released; no further action,Male,UCPD,5900 S Dorchester,African American,Suspicious person,No
2/24/2018 3:03 AM,Name checked; released; no further action,Male,UCPD,5900 S Dorchester,African American,Suspicious person,No
3/2/2018 1:18 AM,Name checked; released; no further action,Female,UCPD,5500 S Blackstone,African American,Suspicious vehicle,No
3/5/2018 1:39 PM,Name checked; released; no further action,Female,Citizen request for UCPD Response,5500 S. Lake Park,African American,Panhandling,no
3/6/2018 9:10 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5743 S Dorchester,African American,Suspicious person,No
3/6/2018 11:32 AM,Name checked; released; no further action,Female,UCPD,5100 S Ellis,African American,Suspicious person,No
3/6/2018 11:32 AM,Name checked; released; no further action,Male,UCPD,5100 S Ellis,African American,Suspicious person,No
3/9/2018 3:45 PM,Name checked; released; no further action,Male,UCPD,5300 S. Woodlawn,Caucasian,Subject matched description of a offender wanted for Criminal Trespass,No
3/10/2018 2:04 AM,Name checked; released; no further action,Male,UCPD,6031 S. Ellis,African American,Suspicious Subject,No
3/10/2018 1:50 PM,Name checked; released; no further action,Male,UCPD,6750 S. Stony Island,African American,Suspicious Vehicle,No
3/11/2018 1:14 AM,Name checked; released; no further action,Male,UCPD,5500 S. Everett,African American,Suspicious Subject,No
3/12/2018 2:44 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5200 S. Harper,African American,Subject fit the description of a theft offender,No
3/12/2018 2:44 PM,Name checked; released; no further action,Male,citizen request for UCPD Response,5200 S. Harper,African American,Subject fit the description of a theft offender,No
3/13/2018 8:31 AM,Name checked; citations issued; released,Male,Citizen request for UCPD Response,6136 S Ingleside,African American,Suspicious vehicle,Yes
3/13/2018 8:31 AM,Name checked; released; no further action,Female,Citizen request for UCPD Response,6136 S Ingleside,African American,Suspicious vehicle,No
3/14/2018 12:27 PM,Name checked; released; no further action,Male,UCPD,5500 S Cottage Grove,African American,Suspicious vehicle,No
3/14/2018 12:27 PM,Name checked; released; no further action,Male,UCPD,5500 S Cottage Grove,African American,Suspicious vehicle,No
3/14/2018 8:52 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5100 block of Ingleside,African American,Suspicious person,Yes
3/19/2018 3:11 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1035 E 45th,African American,Suspicious person,Yes (CPD)
3/20/2018 3:33 PM,Name checked; released; no further action,Male,UCPD,1200 E Midway Plaisance,African American,Suspicious person,No
3/20/2018 3:33 PM,Name checked; released; no further action,Male,UCPD,1200 E Midway Plaisance,African American,Suspicious person,No
3/23/2018 11:11 PM,Name checked; released; no further action,Male,UCPD,5200 S Ingleside,African American,Suspicious person,No
3/23/2018 11:11 PM,Name checked; released; no further action,Male,UCPD,5200 S Ingleside,African American,Suspicious person,No
3/23/2018 11:11 PM,Name checked; released; no further action,Male,UCPD,5200 S Ingleside,African American,Suspicious person,No
3/23/2018 11:11 PM,Name checked; released; no further action,Male,UCPD,5200 S Ingleside,African American,Suspicious person,No
3/24/2018 11:08 AM,Name checked; arrested by CPD,Male,Citizen request for UCPD Response,5300 S Dorchester,African American,Offender engaged in fight,No
3/24/2018 5:06 PM,Name checked; released; no further action,Male,UCPD,5459 S Cornell,African American,Urinating on public way,No
3/25/2018 3:50 AM,Name checked; released; no further action,Male,UCPD,1362 E 59th,African American,Suspicious person,No
3/29/2018 6:34 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5300 S. Kimbark,African American,Subject was observed entering a backyard,No
4/3/2018 12:33 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1115 E 58th,African American,Suspicious person,No
4/4/2018 10:20 PM,Name checked; released; no further action,Male,UCPD,5446 Greenwood,African American,Suspicious vehicle,No
4/6/2018 12:55 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5137 S Drexel,African American,Suspicious person,No
4/6/2018 4:12 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1055 E 55th,African American,Individual causing a disturbance,No
4/13/2018 6:04 PM,Name checked; released; no further action,Male,UCPD,5440 Ingleside,African American,Suspicious person,No
4/13/2018 6:04 PM,Name checked; released; no further action,Male,UCPD,5440 Ingleside,African American,Suspicious person,No
4/16/2018 12:35 AM,Name checked; released; no further action,Female,UCPD,1012 E 54th,African American,Suspicious vehicle,No
4/16/2018 12:35 AM,Name checked; released; no further action,Female,UCPD,1012 E 54th,African American,Suspicious vehicle,No
4/16/2018 4:18 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,6200 S Cottage,African American,Suspicious person,No
4/26/2018 6:48 PM,Name checked; released; no further action,Male,citizen request for UCPD Response,5627 S. Kenwood,African American,Subject observed going door to door panhandling,No
5/1/2018 5:57 AM,Name checked; released; no further action,Male,UCPD,5736 S Stony Island,African American,Suspicious person,Yes
5/4/2018 1:46 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,4700 S Lake Park,African American,Individual causing disturbance,No
5/6/2018 1:02 PM,Name checked; released; no further action,Male,UCPD,6200 S Evans,African American,Possible stolen bicycle (matched description of stolen bicycle),No
5/7/2018 10:28 AM,Name checked; released; no further action,Male,UCPD,1541 E 51st,African American,Truancy,No
5/7/2018 10:28 AM,Name checked; released; no further action,Male,UCPD,1541 E 51st,African American,Truancy,No
5/13/2018 9:00 PM,Name checked; released; no further action,Male,UCPD,5400 Kimbark,African American,Suspicious person,No
5/13/2018 10:45 PM,Name checked; released; no further action,Male,UCPD,5500 Payne,African American,Suspicious person,No
5/14/2018 12:02 PM,Name checked; released; transported to school,Male,UCPD,6300 S Evans,African American,Truancy,Yes
5/14/2018 12:02 PM,Name checked; released; no further action,Male,UCPD,6300 S Evans,African American,Truancy,No
5/14/2018 12:02 PM,Name checked; released; no further action,Male,UCPD,6300 S Evans,African American,Truancy,No
5/15/2018 10:55 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1415 E 57th,African American,Suspicious person,No
5/15/2018 10:11 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5300 S Kimbark,African American,Suspicious person,No
5/17/2018 12:42 AM,Name checked; released; no further action,Male,UCPD,5200 S Drexel,African American,Suspicious person,Yes
5/18/2018 7:00 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5455 S Cornell,Caucasian,Suspicious person,No
5/19/2018 10:54 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1526 E 55th,African American,Disturbance,Yes
5/19/2018 11:51 PM,Name checked; transported home,Male,UCPD,1150 E 52nd,African American,Curfew violation,No
5/19/2018 11:51 PM,Name checked; transported home,Male,UCPD,1150 E 52nd,African American,Curfew violation,No
5/20/2018 11:43 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5554 S Woodlawn,African American,Suspicious person,No
6/2/2018 3:14 AM,Name checked; released; no further action,Male,UCPD,5700 S. Harper,African American,Suspicious Person,Yes
6/3/2018 12:43 PM,Name checked; released; no further action,Male,UCPD,6200 S. Drexel,African American,Suspicious Person,No
6/3/2018 12:43 PM,Name checked; released; no further action,Male,UCPD,6200 S. Drexel,African American,Suspicious Person,No
6/7/2018 3:42 PM,Name checked; released; no further action,Male,UCPD,834 E. 50th Street,African American,Subject fit the description of a call reporting person with gun,Yes
6/13/2018 12:00 AM,Name checked; released to parents; no further acti,Male,UCPD,5700 S Kimbark,African American,Curfew violation,No
6/13/2018 12:00 AM,Name checked; released to parents; no further acti,Male,UCPD,5700 S Kimbark,African American,Curfew violation,No
6/14/2018 3:45 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5105 S. Blackstone,African American,Suspicious Person,No
6/14/2018 3:45 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5105 S. Blackstone,African American,Suspicious Person,No
6/15/2018 1:13 AM,Name checked; released; no further action,Male,UCPD,5840 S. Kenwood,African American,Suspicious Person,No
6/15/2018 1:13 AM,Name checked; released; no further action,Male,UCPD,5840 S. Kenwood,African American,Suspicious Subject in the playlot of Kenwood High School on cellphone,No
6/15/2018 12:16 AM,Name checked; released; no further action,Male,UCPD,6200 S. Kimbark,African American,Spoke to subject about improper operation of off-highway motorcycle,No
6/17/2018 3:42 PM,Name checked; released; no further action,Male,UCPD,1316 E. 53rd Street,African American,matched description of offender from retail theft,No
6/18/2018 9:43 PM,Name checked; released; no further action,Male,UCPD,1601 E. 55th St.,African American,Suspicious person,No
6/18/2018 11:55 PM,Name checked; released; no further action,Male,UCPD,1645 E. 50th St,African American,Suspicious person,No
6/18/2018 11:55 PM,Name checked; released; no further action,Male,UCPD,1645 E. 50th St,African American,Suspicious person,No
6/18/2018 11:55 PM,Name checked; released; no further action,Male,UCPD,1645 E. 50th St,African American,Suspicious person,No
6/19/2018 7:11 PM,Name checked; released; no further action,Male,UCPD,5319 S. Hyde Park Blvd,"African
American",Suspicious person,No
6/19/2018 7:11 PM,Name checked; released; no further action,Male,UCPD,5319 S. Hyde Park Blvd,"African
American",Suspicious person,No
6/19/2018 7:11 PM,Name checked; released; no further action,Male,UCPD,5319 S. Hyde Park Blvd,"African
American",Suspicious person,No
6/19/2018 10:59 PM,Name checked; released; no further action,Male,UCPD,5200 S. Dorchester,"African
American",Suspicious person,No
6/20/2018 11:33 PM,Name checked; released; no further action,Male,UCPD,4600 S Greenwood,African American,Shots fired,No
6/21/2018 11:02 AM,Name checked; released; no further action,Male,UCPD,1030 E 47th,African American,Suspicious person,No
6/23/2018 3:10 AM,Name checked; released; no further action,Male,UCPD,5600 S. Lake park,African American,"Suspicious subject on divvy bike,observed in hot spot area, canvassing area",No
6/23/2018 3:10 AM,Name checked; released; no further action,Male,UCPD,5600 S. Lake park,African American,"Suspicious subject on divvy bike,observed in hot spot area, canvassing area",No
6/23/2018 3:10 AM,Name checked; released; no further action,Male,UCPD,5600 S. Lake park,African American,"Suspicious subject on divvy bike,observed in hot spot area, canvassing area",No
6/23/2018 4:59 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5100 S. Lake Park,African American,Domestic Disturbance,No
6/23/2018 10:28 PM,Name checked; released; no further action,Male,UCPD,965 E. 61st Street,African American,Subject was with offender whom matched description of robbery offender,No
6/23/2018 10:28 PM,Name checked; released; no further action,Male,UCPD,965 E. 61st Street,African American,Subject was with offender whom matched description of robbery offender,No
6/24/2018 7:41 PM,Name checked; released; no further action,Male,UCPD,5530 S. Ellis,African American,Suspicious Person,No
6/24/2018 7:41 PM,Name checked; released; no further action,Male,UCPD,5530 S. Ellis,African American,Suspicious Person,No
6/24/2018 7:41 PM,Name checked; released; no further action,Male,UCPD,5530 S. Ellis,African American,Suspicious Person,No
6/25/2018 11:17 PM,Name checked; released to parent; no further actio,Male,Citizen request for UCPD Response,5300 S. Harper,African American,Suspicious person,No
6/25/2018 11:20 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5500 S. Lake Park,African American,Suspicious person,No
6/25/2018 11:21 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5500 S. Lake Park,African American,Suspicious person,No
6/27/2018 12:23 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5300 S Dorchester,African American,Suspicious subject identified by loss prevention,Yes
6/27/2018 3:49 PM,Name checked; no medical services needed; subject,Male,UCPD,5900 S Ellis,African American,Subject possibly in need of medical attention,No
6/27/2018 9:38 PM,Name checked; released; no further action,Male,UCPD,5300 S Ellis,African American,Suspicious person,Yes
7/3/2018 10:27 PM,Name checked; released; no further action,Male,UCPD,5600 S Ellis,African American,Suspicious subject observed loitering near bike racks,No
7/7/2018 8:23 AM,Name checked; released; no further action,Male,UCPD,915 E 60th,African American,Subject near bike rack where recent thefts have occurred,No
7/8/2018 1:22 AM,Name checked; released; no further action,Male,UCPD,5900 S Dorchester,African American,Subject observed loitering near bike racks,No
7/8/2018 12:17 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1228 E 53rd,African American,Suspected of retail theft by CVS employee,No
7/11/2018 11:00 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,970 E 58th,African American,Suspicious person,No
7/13/2018 7:09 PM,Name checked; released; no further action,Male,UCPD,5737 S University,African American,Suspicious person,No
7/15/2018 1:21 AM,Verbal Warning,Wrong way,Hispanic,5600 S Lake Park,Female,Lane Violation,N/A
7/15/2018 1:56 AM,Verbal Warning,Following too close,African American,6330 S University,Male,Follow too close,N/A
7/16/2018 1:15 PM,Name checked; released; no further action,Male,UCPD,5744 Dorchester,African American,Suspicious person,No
7/18/2018 10:16 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5900 S Woodlawn,African American,Suspicious Person,No
7/20/2018 3:05 PM,Name checked; released; no further action,Male,UCPD,5100 S. Blackstone,African American,Suspicious Subject,No
7/23/2018 4:00 PM,Name checked; released; no further action,Male,UCPD,5225 S. Drexel Ave,"African
American",Suspicious person,No
7/23/2018 4:00 PM,Name checked; released; no further action,Male,UCPD,5225 S. Drexel Ave,"African
American",Suspicious person,No
7/23/2018 9:23 PM,Name checked; released; no further action,Male,Citizen Request for UCPD Response,1215 E/B Midway Plaisance,African American,Disturbance,No
7/23/2018 9:23 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1215 E/B Midway Plaisance,African American,Disturbance,No
7/24/2018 2:37 PM,Name checked; released; no further action,Male,UCPD,5900 S. Ellis,"African
American",Suspicious person,Yes
7/26/2018 1:48 PM,Name checked; released; no further action,Male,"Citizen Request for
UCPD Response",5130 S. Lake Park Ave,"African
American",Panhandling,No
7/26/2018 3:23 PM,Name checked; released; no further action,Female,UCPD,5700 S. Woodlawn  Ave,"African
American",Panhandling,No
7/26/2018 11:05 PM,Name checked; released; no further action,Male,UCPD,6100 S. Woodlawn,"African
American",Suspicious person,No
7/26/2018 N/A,Name checked; released; no further action,Male,UCPD,Midway Plaisance/Ellis,"African
American",Suspicious person,Yes
7/27/2018 3:55 PM,Name checked; released; no further action,Male,UCPD,5800 S. Blackstone,"African
American",Suspicious person,No
7/27/2018 3:55 PM,Name checked; released; no further action,Male,UCPD,5800 S. Blackstone,"African
American",Suspicious person,No
7/28/2018 4:00 PM,Name checked; released; no further action,Male,UCPD,850 E. 61st Street,"African
American",Suspicious person on bike,No
7/28/2018 4:00 PM,Name checked; released; no further action,Male,UCPD,850 E. 61st Street,"African
American",Suspicious person on bike,No
7/28/2018 8:55 PM,Name checked; released; no further action,Male,Citizen Request for UCPD Response,915 E. 60th Street,African American,Disturbance,No
7/28/2018 8:55 PM,Name checked; released; no further action,Male,UCPD,4800 S. Drexel,African American,Suspicious person on bike,No
7/28/2018 8:55 PM,Name checked; released; no further action,Male,UCPD,4800 S. Drexel,African American,Suspicious person on bike,No
7/28/2018 9:17 PM,Name checked; released; no further action,Male,UCPD,4600 S. Woodlawn,African American,Suspicious person on bike,No
7/28/2018 9:17 PM,Name checked; released; no further action,Male,UCPD,4600 S. Woodlawn,African American,Suspicious person on bike,No
7/29/2018 12:45 PM,Name checked; released; no further action,Male,UCPD,6231 S. Woodlawn,"African
American",Suspicious person on bike,No
7/29/2018 12:45 PM,Name checked; released; no further action,Male,UCPD,6231 S. Woodlawn,"African
American",Suspicious person on bike,No
7/29/2018 2:17 PM,Name checked; released; no further action,Male,UCPD,5700 S. Kimbark,"African
American",Suspicious person on bike,No
7/29/2018 3:24 PM,Name checked; released; no further action,Male,UCPD,6000 S. Champlain,"African
American",Suspicious person,No
7/30/2018 2:50 AM,Name checked; released; no further action,Male,UCPD,5600 S. Hyde Park Blvd.,African American,Suspicious person,No
7/31/2018 N/A,Name checked; released; no further action,Male,UCPD,5850 S Woodlawn,African American,Public urination,No
7/31/2018 11:51 PM,Name checked; released; no further action,Male,UCPD,5900 S Stony Island,African American,"Suspicious subject observed loitering on the street corner, casing the area near hot spot target area",No
8/1/2018 12:17 PM,Name checked; released; no further action,Male,UCPD,5200 S Harper,African American,"Assist CPD with stopping juvenile on stolen/lost Divvy bike, matched description by CPD officer",No
8/1/2018 7:46 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5500  S Shore,African American,Waved down by citizen reporting that individual was tampering with Divvy bike,No
8/2/2018 2:27 PM,Name checked; released; no further action,Male,UCPD,5500 S Ellis,Caucasian,"Subject observed loitering within a residence, in area of previous thefts",No
8/3/2018 7:49 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,6300 Kenwood,African American,Complainant stated that suspect attempted to ram her with his car,No
8/5/2018 7:34 AM,Name checked; released; no further action,Female,UCPD,6110 S Woodlawn,African American,Matched description of suspicious subject observed looking into vehicles in hot spot area,No
8/7/2018 1:36 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1155 E 60th,African American,Passerby believed that the subject was trying to steal bicycles from listed location.,No
8/7/2018 10:29 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1223 E 57th,African American,Suspicious Auto,No
8/8/2018 8:53 AM,Name checked; released; no further action,Male,UCPD,5640 S University,African American,"Suspicious subject observed loitering near bartlett commons, with his head leaning against the window",No
8/13/2018 11:15 AM,Name checked; released; no further action,Male,UCPD,5700 S Drexel,African American,Suspicious subject observed walking with two bicycles near hot theft spot area,No
8/17/2018 8:30 PM,Name checked; released; no further action,Male,UCPD,5300 Dorchester,"African
American",Matched description of robbery offenders/riding bikes on sidwalk without illuminated headlamp.,No
8/17/2018 8:30 PM,Name checked; released; no further action,Male,UCPD,5300 Dorchester,"African
American","Matched description of robbery
offenders/riding bikes on sidwalk without illuminated headlamp.",No
8/21/2018 2:08 AM,Name checked; referred to CPD,Male,Citizen request for UCPD Response,5100 S Blackstone,African American,Observed tampering with Divvy bikes,No
8/21/2018 2:08 AM,Name checked; referred to CPD,Male,Citizen request for UCPD Response,5100 S Blackstone,African American,Observed tampering with Divvy bikes,No
8/21/2018 2:08 AM,Name checked; referred to CPD,Male,Citizen request for UCPD Response,5100 S Blackstone,African American,Observed tampering with Divvy bikes,No
8/22/2018 8:36 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5200 S Lake Park,African American,Panhandler - trespassing complaint,No
8/26/2018 11:07 AM,Name checked; released; no further action,Male,"Citizen Request for
UCPD Response",1311 E MADISON PARKWAY,Caucasian,Call of a suspicious person sleeping in a storage room. Subject was located in the location,No
8/26/2018 3:57 PM,Name checked; released; no further action,Male,UCPD,5241 S. Ingleside,"African
American",Subject detained by UCPD attempted to flee the area with subject that matched a theft offender,No
8/29/2018 4:40 AM,Name checked; transported home (curfew),Male,Citizen request for UCPD Response,5000 Dorchester,African American,Citizen claimed subject was looking into autos probably steal from same,No
8/29/2018 12:50 AM,Name checked; released; no further action,Male,UCPD,5700 S Cottage Grove,African American,Observed looking at multiple bikes in area of previous bike thefts,No
8/31/2018 1:51 AM,Name checked; released; no further action,Male,UCPD,5600 S Lake Park,African American,Subject was kneeling down suspiciously in a dark area behind vehicles on public property. Subject advised he was relieving himself.,No
9/1/2018 3:48 PM,Arrested by UCPD,Male,UCPD,6333 S. Kimbark,African American,Subject fit the description of a theft offender,Yes
9/2/2018 9:39 AM,Arrested by UCPD,Male,UCPD,6124 S. Woodlawn,African American,Subject Observed near rear of garage taking items and walking away,Yes
9/2/2018 1:32 PM,Name checked; released; no further action,Male,UCPD,5800 S. Maryland,African American,"Subject observed looking into vehicles,loitering on campus",No
9/5/2018 6:25 PM,Name checked; released; no further action,Male,citizen request for UCPD Response,5500 S.Cornell,African American,"Caller reported a theft (shoplifter). Subject located, caller requested to have product returned",Yes
9/10/2018 9:25 PM,Name checked; released; no further action,Male,UCPD,5300 S. Drexel,African American,"Vehicle driving at a slow rate of speed in a ""hot spot"" area where robberies have occurred. Subject stated he was looking for a parking spot.",No
9/11/2018 1:45 AM,Name checked; released; no further action,Male,UCPD,5701 S. Cottage Grove,African American,subject in the area where a high number of bicycle thefts have occurred.,No
9/11/2018 9:25 AM,Name checked; released; no further action,Male,UCPD,1025 E. 58th Street,African American,Subject was observed panhandling,No
9/11/2018 11:10 AM,Name checked; released; no further action,Male,UCPD,5201 S. Harper,African American,Subject was observed loitering on private property,No
9/14/2018 10:36 AM,Name checked; released; no further action,Male,UCPD,5811 S. Ellis,African American,A subject known not to be affiliated with the University was observed in the area of recent thefts/burglaries and was observed entering the building.,No
9/14/2018 9:00 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1330 E. 50th Street,African American,Citizen contacted UCPD and related that two subjects were tampering with DIVVY bikes,Yes
9/14/2018 9:00 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1330 E. 50th Street,African American,Citizen contacted UCPD and related that two subjects were tampering with DIVVY bikes,Yes
9/17/2018 12:27 AM,Name checked; released; no further action,Male,Citizen request for UCPD Response,1101 E. 56th Street,African American,Subject inside University building stating he was looking for work.,No
9/19/2018 5:27 AM,Name checked; released; no further action,Male,UCPD,5837 S. Kimbark,African American,"Subject observed attempting to conceal himself from
view of police while near an unsecured vehicle",No
9/19/2018 5:27 AM,Name checked; released; no further action,Male,UCPD,5837 S. Kimbark,African American,"Subject observed attempting to conceal himself from
view of police while near an unsecured vehicle",No
9/20/2018 2:06 AM,Name checked; released; no further action,Male,UCPD,5600 S. Cottage Grove,African American,Subject was riding a DIVVY which was believed to be stolen . Bike returned to DIVVY rack.,Yes
9/23/2018 4:17 PM,Name checked; released; no further action,Male,citizen request for UCPD Response,1011 E. 61st Street,African American,Subject ringing doorbells and was on scene matching the description.,No
9/23/2018 7:38 PM,Name checked; released; no further action,Male,UCPD,6120 S. University,African American,Subject matched the physical & clothing description provided in reference to a report of shots fired.,No
9/25/2018 10:11 PM,Name checked; released; no further action,Male,Citizen request for UCPD Response,5401 Ellis (rear),African American,Citizen contacted UCPD and related that two subjects were smoking cannabis in the rear of her building,Yes
9/25/2018 10:11 PM,Name checked; released; no further action,Female,Citizen request for UCPD Response,5401 Ellis (rear),African American,Citizen contacted UCPD and related that two subjects were smoking cannabis in the rear of her building,Yes
9/29/2018 11:40 AM,Name checked; trespass warning issued; released,Male,UCPD,5201 S Harper,African American,Loitering on private property,No
10/1/2018 11:00 PM,Name checked; released; no further action,Male,UCPD,1109 E 52nd St,African American,Multiple occupants observed sitting for an extended period of time inside a parked vehicle w/no lights & within identified robbery mission area; activity indicative of casing for victims; burnt cannabis also detected.,No
10/1/2018 11:00 PM,Name checked; released; no further action,Male,UCPD,1109 E 52nd St,African American,Multiple occupants observed sitting for an extended period of time inside a parked vehicle w/no lights & within identified robbery mission area; activity indicative of casing for victims; burnt cannabis also detected.,No
10/1/2018 11:00 PM,Name checked; released; no further action,Male,UCPD,1109 E 52nd St,African American,Multiple occupants observed sitting for an extended period of time inside a parked vehicle w/no lights & within identified robbery mission area; activity indicative of casing for victims; burnt cannabis also detected.,No
