,Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
616,N/A,6/15/2019 7:02 PM,Verbal Warning,Male,Traffic sign/signal,1121 E. 53rd Street,African American,Disobeyed Stop Sign,No
617,N/A,6/16/2019 12:44 PM,Verbal Warning,Male,Lane Violation,6400 S. Cottage Grove,African American,Improper Turn,No
618,Two Citation Issued,6/16/2019 1:51 PM,Citations Issued,Male,Traffic sign/signal,5200 S. Cottage Grove,African American,Disobeyed Stop Sign,No
619,N/A,6/16/2019 6:00 PM,verbal Warning,Female,Lane Violation,4700 S. Drexel,African American,Failed to signal when Required,No
620,N/A,6/16/2019 9:44 PM,verbal Warning,Female,Equipment,5300 S. Woodlawn,African American,Unsafe Equipment,No
621,N/A,6/17/2019 11:04 AM,Verbal Warning,Male,Traffic Sign/Signal,5400 S Ingleside,African American,Disobey stopsign,No
622,N/A,6/17/2019 6:53 PM,Verbal Warning,Female,Traffic Sign/Signal,5900 Maryland,African American,Failed to stop at light,No
623,N/A,6/17/2019 10:39 PM,Verbal Warning,Female,Lane Violation,5100 Dorchester,African American,Illegal U-Turn,No
624,N/A,6/18/2019 9:23 PM,Verbal Warning,Male,Equipment,5500 Lake Park,African American,No headlights when required,No
625,N/A,6/18/2019 9:47 PM,Verbal Warning,Male,Traffic Sign/Signal,5500 Ellis,African American,Failed to stop at sign,No
626,N/A,6/18/2019 9:48 PM,Verbal Warning,Female,Lane Violation,5600 Drexel,African American,Wrong way on a one way,No
627,N/A,6/19/2019 10:18 AM,Verbal Warning,Female,Moving Violation - Other,5541 S University,African American,Passed School Bus - Loading or Unloading,No
628,N/A,6/19/2019 10:24 AM,Verbal Warning,Male,Traffic Sign/Signal,5500 S Kenwood,Hispanic,Disobeyed stop sign,No
629,N/A,6/19/2019 4:21 PM,Verbal Warning,Male,Lane Violation,5600 S Blackstone,African American,Improper Lane Usage,No
630,N/A,6/19/2019 5:47 PM,Verbal Warning,Male,Traffic Sign/Signal,56th Woodlawn,American Indian/Alaskan Native,Stop Sign Violation,No
631,N/A,6/19/2019 12:23 AM,Verbal Warning,Female,Traffic Sign/Signal,57th Dorchester,African American,Stop Sign Violation,No
632,Two Citations issued,6/20/2019 10:04 AM,Citation Issued,Female,Traffic Sign/Signal,4700 S Cornell,Hispanic,Disobeyed stop sign,No
633,N/A,6/20/2019 12:39 PM,Verbal Warning,Female,Traffic Sign/Signal,5100 S. Woodlawn,Caucasian,Disobeyed Stop Sign,No
634,N/A,6/20/2019 1:15 PM,Verbal Warning,Male,Lane Violation,5300 S. Lake Park,African American,Improper Turn,No
635,N/A,6/20/2019 2:03 PM,Verbal Warning,Male,Equipment,5500 S. University,Hispanic,Unsafe Equiptment,No
636,N/A,6/20/2019 5:30 PM,Verbal Warning,Male,Traffic Sign/Signal,6100 S. Woodlawn,African American,Disobeyed Stop Sign,No
637,N/A,6/21/2019 3:04 PM,Verbal Warning,Male,Moving Violation - Other,5617 S Dorchester,Caucasian,driving down one-way,No
638,N/A,6/21/2019 8:12 PM,Verbal Warning,Male,Traffic Sign/Signal,5112 Hyde Park,African American,Failed to stop at light,No
639,One Citation Issued,6/21/2019 8:49 PM,Citation Issued,Female,Traffic Sign/Signal,5500 Dorchester,Caucasian,Failed to stop at light,Yes
640,N/A,6/21/2019 11:17 PM,Verbal Warning,Female,Traffic Sign/Signal,5300 Lake Park,Caucasian,Failed to obey signage,No
641,N/A,6/22/2019 2:08 PM,Verbal Warning,Male,Moving Violation - Other,6300 S Stony Island,African American,Improper turn,No
642,N/A,6/22/2019 7:24 PM,Verbal Warning,Female,Moving Violation � Other,5400 Harper,African American,Driving without seat belt,No
643,N/A,6/22/2019 8:24 PM,Verbal Warning,Female,Lane Violation,5000 Cottage,African American,Lane violation,No
644,N/A,6/22/2019 8:56 P,Verbal Warning,Male,Traffic Sign/Signal,6000 Woodlawn,African American,Failed to stop at sign,No
645,N/A,6/22/2019 10:04 PM,,Male,Traffic Sign/Signal,5900 Woodlawn,African American,Traffic stop (sign) terminated when call of shots fired broadcast over CPD zone 5 radio.,
646,N/A,6/23/2019 1:43 AM,Verbal Warning,,Traffic Sign/Signal,5900 Maryland,African American,Failed to stop at sign,No
647,N/A,6/23/2019 8:18 AM,Verbal Warning,Male,Traffic Sign/Signal,1459 E 55th St,Asian,Disobey stopsign,No
648,N/A,6/23/2019 7:36 PM,Verbal Warning,Male,Traffic Sign/Signal,5500 Kenwood,Caucasian,Failed to stop at sign,No
649,N/A,6/23/2019 9:02 PM,Verbal Warning,Male,Traffic Sign/Signal,5700 Woodlawn,African American,Failed to stop at sign,No
650,N/A,6/23/2019 9:42 PM,Verbal Warning,Female,Traffic Sign/Signal,5300 Kimbark,African American,Failed to stop at sign,No
651,N/A,6/24/2019 11:50 AM,Verbal Warning,Female,Lane Violation,5100 S Cottage Grove,African American,Improper Passing,No
652,N/A,6/24/2019 4:09 PM,Verbal Warning,Female,Traffic Sign/Signal,5600 S Stony Island,African American,Disobeying Traffic Control Device,No
653,One Citation Issued,6/24/2019 6:50 PM,Citation Issued,Female,Moving Violation - Other,5431 S Woodlawn,African American,Failure to yield right of way,No
654,N/A,6/24/2019 9:34 PM,Verbal Warning,Male,Equipment,5700 S Drexel,Caucasian,No headlights when required,No
655,N/A,6/24/2019 11:50 AM,Verbal Warning,Female,Lane Violation,5100 S Cottage Grove,African American,Improper Passing,No
656,N/A,6/24/2019 4:09 PM,Verbal Warning,Female,Traffic Sign/Signal,5600 S Stony Island,African American,Disobeying Traffic Control Device,No
657,One Citation Issued,6/24/2019 6:50 PM,Citation Issued,Female,Moving Violation - Other,5431 S Woodlawn,African American,Failure to yield right of way,No
658,N/A,6/24/2019 9:34 PM,Verbal Warning,Male,Equipment,5700 S Drexel,Caucasian,No headlights when required,No
659,N/A,6/26/2019 8:25 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Drexel,African American,Disobeyed Stop Sign,No
660,N/A,6/26/2019 8:56 PM,Verbal Warning,Male,Lane Violation,5500 S. Greenwood,African American,Improper lane usage,No
661,N/A,6/26/2019 9:44 PM,Verbal Warning,Male,Equipment,5200 S. Woodlawn,African American,No headlights when required,No
662,N/A,6/26/2019 10:06 PM,Verbal Warning,Male,Lane Violation,5900 S. Woodlawn,African American,Improper lane usage,No
663,N/A,6/26/2019 10:12 PM,verbal Warning,Male,Lane Violation,5700 S. Hyde Park Blvd.,Caucasian,Failed to signal when Required,No
664,N/A,6/26/2019 10:56 PM,Verbal Warning,Female,Lane Violation,5500 S. Ingleside,African American,Improper lane usage,No
665,N/A,6/27/2019 12:52 AM,Verbal Warning,Male,Traffic sign/signal,5200 S. University,Asian,Disobeyed Stop Sign,No
666,N/A,6/27/2019 1:10 AM,Verbal Warning,Male,Lane Violation,5100 S. Cottage Grove,African American,Improper lane usage,No
667,N/A,6/27/2019 12:52 AM,Verbal Warning,Male,Traffic sign/signal,5200 S. University,Asian,Disobeyed Stop Sign,No
668,N/A,6/27/2019 1:10 AM,Verbal Warning,Male,Lane Violation,5100 S. Cottage Grove,African American,Improper lane usage,No
669,N/A,6/27/2019 8:48 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Payne Dr.,African American,Disobeyed Stop Sign,No
670,N/A,6/27/2019 9:36 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Harper,Hispanic,Failed to stop at light,No
671,N/A,6/27/2019 10:10 PM,Verbal Warning,Male,Lane Violation,5500 S. Payne Dr.,African American,Failed to signal when Required,No
672,Two Citation Issued,6/27/2019 10:21 PM,Citations Issued,Female,Equipment,5400 S. Drexel,Hispanic,Rear tail light out,No
673,N/A,6/27/2019 10:59 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Lake Park,African American,Failed to stop at light,No
674,N/A,6/27/2019 11:07 PM,Verbal Warning,Male,Equipment,5400 S. Cornell,African American,No headlights when required,No
675,N/A,6/28/2019 10:39 AM,Verbal Warning,Female,Traffic Sign/Signal,5200 S Lake Park,African American,Disobeying Traffic Control Device,No
676,N/A,6/28/2019 8:50 PM,Verbal Warning,Male,Traffic Sign/Signal,1225 E 51st Street,African American,Red Light Violation,No
677,N/A,6/29/2019 10:39 PM,Verbal Warning,Male,Traffic Sign/Signal,5500 S Hyde Park Blvd,African American,Stop Sign Violation,No
678,N/A,6/29/2019 11:53 PM,Verbal Warning,Female,Traffic sign/signal,5555 S Woodlawn,African American,Stop Sign Violation,No
679,N/A,6/29/2019 9:27 AM,Verbal Warning,Female,Traffic Sign/Signal,1011 E. 47th Street,African American,Disobeyed Stop Sign,No
680,N/A,6/29/2019 1:22 PM,Verbal Warning,Female,Traffic Sign/Signal,4700 S. Ellis,African American,Disobeying  Traffic Control Signal,No
681,N/A,6/29/2019 2:18 PM,Verbal Warning,Male,Moving Violation-Other,6300 S. Blackstone,African American,"Improper Use of Electronic
Communication Device",No
682,N/A,6/29/2019 2:36 PM,Verbal Warning,Female,Traffic Sign/Signal,6320 S. Cottage,African American,Improper Left Turn,No
683,N/A,6/29/2019 2:45 PM,Verbal Warning,Male,Traffic Sign/Signal,1600 E. Midway Plaisance,Caucasian,Disobeying  Traffic Control Signal,No
684,N/A,6/29/2019 4:32 PM,Verbal Warning,Female,Traffic Sign/Signal,6400 S. Cottage,African American,Disobeying  Traffic Control Signal,No
685,N/A,6/30/2019 11:59 AM,Verbal Warning,Female,Lane Violation,1354 E 55th Street,African American,Improper lane usage,No
686,N/A,6/30/2019 1:35 PM,Verbal Warning,Male,Traffic Sign/Signal,5500 S Blackstone,African American,Disobeyed traffic control,No
687,N/A,6/30/2019 6:10 PM,Verbal Warning,Male,Lane Violation,6000 S Woodlawn,African American,Improper overtaking,No
688,N/A,7/1/2019 12:01 PM,Verbal Warning,Male,Traffic Sign/Signal,5140 S Hyde Park Blvd,African American,Red Light Violation,No
689,N/A,7/1/2019 8:12 PM,Verbal Warning,Male,Lane Violation,5500 S. Kimbark,African American,Improper lane usage,YES
690,N/A,7/1/2019 9:08 PM,Verbal Warning,Female,Lane Violation,Midway & Dorchester,African American,Improper lane usage,No
691,N/A,7/1/2019 9:19 PM,Verbal Warning,Male,Traffic sign/signal,Midway & Dorchester,African American,Failed to stop at light,No
692,N/A,7/1/2019 9:46 PM,Verbal Warning,Male,Lane Violation,924 E. 57th Street,African American,No tailights,No
693,N/A,7/1/2019 10:51 PM,Verbal Warning,Male,Lane Violation,5500 S. Ellis,African American,Failed to signal when Required,No
694,One Citation Issued,7/1/2019 11:40 PM,Citation Issued,Male,Traffic sign/signal,5300 S. Drexel,African American,Failed to stop at light,No
695,N/A,7/2/2019 12:13 PM,Verbal Warning,Female,Traffic sign/signal,5500 Payne Drive,African American,disobey stop sign,No
696,N/A,7/2/2019 3:01 PM,Verbal Warning,Male,Traffic Sign/Signal,5631 S University,African American,disobey stop sign,No
697,N/A,7/2/2019 8:52 PM,Verbal Warning,Male,Moving Violation - Other,5311 Harper,African American,Failed to yield the right of way,No
698,N/A,7/2/2019 8:55 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 Drexel,African American,Failed to stop at sign,No
699,N/A,7/5/2019 7:14 PM,Verbal Warning,Male,Lane Violation,5700 Woodlawn,Caucasian,Wrong way on a one way,No
700,N/A,7/5/2019 8:59 PM,Verbal Warning,Male,Equipment,Midway & Ellis,African American,No headlights when required,No
701,N/A,7/5/2019 9:32 PM,Verbal Warning,Male,Lane Violation,5200 Lake Park,African American,Failed to signal,No
702,One Citation Issued,7/6/2019 12:35 AM,Citation Issued,Male,Moving Violation � Other,5500 Kimbark,African American,Use of cell phone,Yes
703,N/A,7/6/2019 4:25 PM,Verbal Warning,Female,Moving  Violation  � Other,5900 Dorchester,Asian,driving down one-way,No
704,N/A,7/6/2019 9:53 PM,Verbal Warning,Male,Traffic Sign/Signal,5700 Woodlawn,African American,Failed to stop at sign,No
705,N/A,7/6/2019 10:12 PM,Verbal Warning,Female,Equipment,5300 Lake Park,African American,No headlights when required,No
706,N/A,7/7/2019 12:46 AM,Verbal Warning,Male,Traffic Sign/Signal,4900 Greenwood,African American,Failed to stop at sign,No
707,N/A,7/7/2019 2:22 AM,Verbal Warning,Male,Traffic Sign/Signal,5100 Drexel,African American,Failed to stop at sign,No
708,N/A,7/7/2019 3:03 PM,Verbal Warning,Female,Moving Violation - Other,5100 S Lake Park,Asian,Failed to stop for stop sign,No
709,N/A,7/7/2019 8:04 PM,Verbal Warning,Male,Traffic Sign/Signal,5100 Kenwood,African American,Failed to stop at sign,No
710,N/A,7/7/2019 8:46 PM,Verbal Warning,Male,Lane Violation,1226 E 53rd,African American,Failed to signal,No
711,N/A,7/7/2019 9:20 PM,Verbal Warning,Male,Lane Violation,800 Midway Plaisance,African American,Failed to maintain lane position,No
712,N/A,7/7/2019 10:07 PM,Verbal Warning,Female,Traffic Sign/Signal,5850 Woodlawn,Caucasian,Failed to stop at sign,No
713,N/A,7/8/2019 9:00 AM,Verbal Warning,Female,Moving Violation � Other,5300 S. Dorchester Ave,Caucasian,"Improper Use of Electronic
Communication Device",No
714,N/A,7/8/2019 11:26 AM,Verbal Warning,Male,Traffic Sign/Signal,5500 S. Woodlawn,African American,Improper Lane Usage,No
715,N/A,7/8/2019 12:02 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 S. Kimbark,African American,Disobeyed Stop Sign,No
716,N/A,7/8/2019 4:31 PM,Verbal Warning,Male,Traffic Sign/Signal,1321 E. 55th street,African American,Disobeyed Stop Sign,No
717,Two Citations issued,7/8/2019 8:58 PM,Citation Issued,Male,Traffic Sign/Signal,5500 S. Harper,African American,Red Light Violation,No
718,N/A,7/9/2019 12:12 AM,Verbal Warning,Male,Traffic Sign/Signal,5700 S. Hyde Park Blvd.,African American,Stop Sign Violation,No
719,N/A,7/9/2019 8:20 AM,Verbal Warning,Male,Traffic sign/signal,6300 S. Cottage Grove,Hispanic,Improper left turn,No
720,N/A,7/9/2019 8:40 AM,verbal Warning,Female,Speed,1400 E. Midway Plaisance,African American,Speeding,No
721,N/A,7/9/2019 7:39 PM,Verbal Warning,Male,Moving Violation - Other,6300 S. Dorchester,African American,Cell phone violation,No
722,N/A,7/10/2019 4:22 AM,Verbal Warning,Male,Traffic Sign/Signal,5000 E. East End,Caucasian,driving down one-way,No
723,N/A,7/10/2019 6:31 PM,Verbal Warning,Female,Lane Violation,5000 Cornell,African American,No turn signal,No
724,N/A,7/10/2019 9:24 PM,Verbal Warning,Male,Traffic Sign/Signal,5500 University,African American,Failed to stop at sign,No
725,N/A,7/10/2019 10:03 PM,Verbal Warning,Female,Equipment,5900 Woodlawn,Caucasian,No headlights when required,No
726,N/A,7/11/2019 10:20 AM,Verbal Warning,Male,Traffic Sign/Signal,5840 S Harper Ave,Caucasian,disobey stop sign,No
727,N/A,7/11/2019 11:38 AM,Verbal Warning,Female,Moving Violation - Other,1511 E Hyde Park Blvd,African American,improper use of cellphone/no seatbelt,No
728,N/A,7/11/2019 5:41 PM,Verbal Warning,Male,Traffic Sign/Signal,5228 Greenwood,Caucasian,Failed to stop at sign,No
729,N/A,7/15/2019 9:34 AM,Verbal Warning,Male,Traffic Sign/Signal,5002 S. Blackstone,African American,disobey stopsign,No
730,N/A,7/15/2019 11:13 AM,Verbal Warning,Male,Traffic Sign/Signal,5302 S. Cornell,African American,disobey redlight,No
731,N/A,7/15/2019 1:31 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 S. Drexel,African American,disobey stopsign,No
732,One Citation Issued,7/15/2019 7:38 PM,Citation Issued,Male,Traffic sign/signal,5300 Dorchester,African American,failed to stop at sign,No
733,N/A,7/16/2019 7:40 AM,Verbal Warning,Male,Moving Violation - Other,5014 S Blackstone,African American,failure to yield,No
734,N/A,7/16/2019 5:40 PM,Verbal Warning,Male,Moving Violation - Other,5300 University,African American,Failed to yield to bike in crosswalk,No
735,N/A,7/16/2019 9:47 PM,Verbal Warning,Female,Traffic sign/signal,4900 Woodlawn,African American,Failed to stop at sign,No
736,N/A,7/16/2019 11:20 PM,Verbal Warning,Female,Traffic sign/signal,5200 Woodlawn,African American,Failed to stop at sign,No
737,N/A,7/17/2019 8:52 AM,Verbal Warning,Male,Traffic sign/signal,5900 S. Harper,African American,Disobeyed traffic control device,No
738,N/A,7/17/2019 9:49 AM,Verbal Warning,Female,Traffic sign/signal,4815 S. Ellis,African American,Disobeyed Stop Sign,No
739,One Citation Issued,7/18/2019 9:03 AM,Citation Issued,Male,Traffic sign/signal,5800 S University,African American,Disobeying Traffic Control Device,No
740,N/A,7/18/2019 5:25 PM,Verbal Warning,Male,Traffic sign/signal,4700 S Greenwood,African American,Disobeyed stop sign,No
741,One Citation Issued,7/18/2019 8:40 PM,Citation Issued,Male,Lane Violation,5200 S Cottage Grove,African American,Improper overtaking,No
742,N/A,7/19/2019 2:16 PM,Verbal Warning,Male,Traffic sign/signal,5240 S Ingleside,African American,Disobeyed Stop Sign,No
743,N/A,7/19/2019 5:53 PM,Verbal Warning,Female,Traffic sign/signal,5622 Woodlawn,Caucasian,Failed to stop at sign,No
744,N/A,7/19/2019 9:38 PM,Verbal Warning,Female,Traffic sign/signal,4900 Blackstone,African American,Failed to stop at sign,No
745,N/A,7/19/2019 11:25 PM,Verbal Warning,Male,Equipment,5800 Cottage,African American,No headlights,No
746,N/A,7/20/2019 12:15 PM,Verbal Warning,Male,Traffic sign/signal,957 E 61st St,African American,Stop sign,No
747,N/A,7/21/2019 7:27 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 Lake Park,African American,Failed to stop at light,No
748,N/A,7/21/2019 7:55 PM,Verbal Warning,Female,Traffic Sign/Signal,5100 Kenwood,African American,Failed to stop at sign,No
749,N/A,7/21/2019 9:03 PM,Verbal Warning,Female,Traffic Sign/Signal,4800 Kenwood,African American,Failed to stop at sign,No
750,N/A,7/21/2019 5:18 PM,Verbal Warning,Male,Lane Violation,5616 S Maryland,Asian,Wrong way on a one way,No
751,N/A,7/22/2019 9:16 AM,Verbal Warning,Female,Speed,1400 E Midway Plaisance,African American,Speeding,No
752,N/A,7/22/2019 10:57 AM,Verbal Warning,Male,Speed,1600 S Woodlawn Ave,Caucasian,Speeding,No
753,N/A,7/22/2019 11:39 AM,Verbal Warning,Male,Speed,800 E Midway Plaisance,African American,Speeding,No
754,N/A,7/22/2019 6:10 PM,Verbal Warning,Female,Traffic Sign/Signal,5641 S. Lake Park,Hispanic,Stop Sign Violation,No
755,N/A,7/22/2019 10:20 PM,Verbal Warning,Male,Speed,5100 S. Hyde Park Blvd.,African American,Speeding,No
756,N/A,7/22/2019 11:54 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 S. Lake Park,African American,Red Light Violation,No
757,N/A,7/23/2019 12:41 AM,Verbal Warning,Female,Moving Violation � Other,5815 S. Cottage Grove,African American,Obstructing Traffic,No
758,N/A,7/23/2019 10:57 AM,Verbal Warning,Male,Traffic Sign/Signal,5482 S Woodlawn,African American,Failure to yield to pedestrian in crosswalk,No
759,N/A,7/23/2019 9:50 PM,Verbal Warning,Female,Traffic Sign/Signal,5100 S Kenwood,African American,Stop sign violation,No
760,N/A,7/24/2019 7:57 PM,Verbal Warning,Male,Traffic Sign/Signal,4937 Woodlawn,African American,Failed to stop at sign,No
761,N/A,7/26/2019 9:15 AM,Verbal Warning,Male,Traffic Sign/Signal,5700 S. Ellis,African  American,Disobeyed Stop Sign,No
762,N/A,7/26/2019 12:21 PM,Verbal Warning,Male,Traffic Sign/Signal,800 E. Midway  Plaisance,African  American,Disobeying Traffic Control  Signal,No
763,N/A,7/26/2019 5:17 PM,Verbal Warning,Female,Traffic Sign/Signal,1300 E. Dorchester,African American,Disobeyed Stop Sign,No
764,N/A,7/26/2019 9:59 PM,Verbal Warning,Female,Traffic Sign/Signal,5700 S. Stony Island,African American,Stop Sign Violation,No
765,N/A,7/26/2019 10:33 PM,Verbal Warning,Male,Lane Violation,5700 S. Dorchester,African American,No Turn Signal,No
766,N/A,7/27/2019 1:05 AM,Verbal Warning,Female,Equipment,5200 S. Drexel,African American,No Headlights When Required,No
767,N/A,7/27/2019 1:13 AM,Verbal Warning,Female,Traffic Sign/Signal,5400 S. Lake Park,African American,Red Light Violation,No
768,N/A,7/27/2019 2:12 AM,Verbal Warning,Male,Lane Violation,5200 S. Ellis,African American,Wrong Way On One-Way,No
769,N/A,7/27/2019 4:11 AM,Verbal Warning,Female,Lane Violation,5028 S. Blackstone,African American,Wrong Way On One-Way,No
770,N/A,7/27/2019 9:54 AM,Verbal Warning,Male,Traffic Sign/Signal,5527 S. University,Hispanic,Disobeyed  Stop Sign,No
771,N/A,7/27/2019 1:53 PM,Verbal Warning,Male,Traffic Sign/Signal,1375 E. 55th Street,African American,Disobeyed  Stop Sign,No
772,N/A,7/27/2019 4:44 PM,Verbal Warning,Male,Lane Violation,5800 S. University,African American,Improper  Lane Usage,No
773,N/A,7/27/2019 9:10 PM,Verbal Warning,Female,Equipment,1159 E. 56th Street,Asian,No Headlights When Required,No
774,Three citations issued,7/27/2019 10:15 PM,Citation Issued,Female,Equipment,4820 S. Woodlawn,African American,No Headlights When Required,No
775,Two citations issued,7/27/2019 11:57 PM,Citation Issued,Male,Lane Violation,5300 S Ingleside,Hispanic,Wrong way on one way street,No
776,N/A,7/28/2019 12:46 AM,Verbal Warning,Male,Traffic Sign/Signal,5700 S Woodlawn,African American,Stop Sign Violation,No
777,N/A,7/28/2019 3:47 AM,Verbal Warning,Female,Lane Violation,1500 E 53rd Street,African American,Wrong way on one way,No
778,N/A,7/28/2018 9:11 AM,Verbal Warning,Male,Lane Violation,6031 S. Cottage,African American,Failure to Signal when Required,No
779,One Citation Issued,7/28/2019 10:30 AM,Citation Issued,Female,Traffic Sign/Signal,1001 E. 53rd Street,African American,Disobeyed Stop Sign,No
780,N/A,7/28/2019 12:16 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 S. Kimbark,Caucasian,Disobeyed Traffic Control  Signal,No
781,N/A,7/28/2019 2:15 PM,Verbal Warning,Male,Speed,6040 S. Woodlawn Ave,African  American,Speeding,No
782,N/A,7/28/2019 2:39 PM,Verbal Warning,Male,Speed,1200 E. Midway Plasaince,African American,Speeding,No
783,N/A,7/28/2019 3:15 PM,Verbal Warning,Male,Speed,6000 S. Woodlawn Ave,Caucasian,Speeding,no
784,N/A,7/29/2019 11:03 AM,Verbal Warning,Female,Lane Violation,850 E 59th St,African American,NO SIGNAL FOR TURN,No
785,N/A,7/29/2019 9:01 PM,Verbal Warning,Male,Traffic Sign/Signal,6400 Woodlawn,African American,Failed to stop at light,No
786,N/A,7/29/2019 9:24 PM,Verbal Warning,Male,Traffic Sign/Signal,5100 Woodlawn,African American,Failed to stop at sign,No
787,Two Citations issued,7/29/2019 9:42 PM,Citation Issued,Male,Traffic Sign/Signal,5300 Woodlawn,African American,Failed to stop at light,No
788,N/A,7/29/2019 9:57 PM,Verbal Warning,Female,Lane Violation,5100 Woodlawn,Caucasian,Wrong way on a one way,No
789,N/A,7/30/2019 9:06 PM,Verbal Warning,Female,Traffic Sign/Signal,4800 Woodlawn,African American,Failed to stop at sign,No
790,N/A,7/30/2019 10:51 PM,Verbal Warning,Male,Traffic Sign/Signal,5100 Woodlawn,African American,Failed to stop at sign,No
791,N/A,7/30/2019 11:46 PM,Verbal Warning,Male,Traffic Sign/Signal,5500 Woodlawn,African American,Failed to stop at sign,Yes
792,N/A,7/31/2019 1:02 AM,Verbal Warning,Male,Lane Violation,5500 Kenwood,African American,Wrong way on a one way,No
793,N/A,7/31/2019 7:03 PM,Verbal Warning,Male,Lane Violation,5500 S Kimbark,African American,Improper turn,No
794,One Citation Issued,7/31/2019 10:50 PM,Citation Issued,Male,Lane Violation,5800 S Woodlawn,African American,No turn signal,Yes
795,One Citation Issued,7/31/2019 10:51 PM,Citation Issued,Female,Traffic sign/signal,950 E 54th Street,African American,Stop Sign Violation,No
796,N/A,8/1/2019 11:56 AM,Verbal Warning,Male,Lane Violation,5600 S Payne,African American,Improper turn,No
797,N/A,8/1/2019 5:37 PM,Verbal Warning,Male,Traffic Sign/Signal,5300 Kenwood,Caucasian,Failed to stop at light,No
798,N/A,8/1/2019 11:38 PM,verbal Warning,Male,Traffic Sign/Signal,5500 Ellis,African American,Failed to stop at light,No
799,0,8/2/2019 9:43 AM,Verbal Warning,Male,Traffic Sign/Signal,5807 S Woodlawn,African American,disobey stop sign,No
800,0,8/2/2019 8:08 PM,Verbal Warning,Male,Traffic Sign/Signal,5400 Woodlawn,African American,Failed to stop at sign,No
801,0,8/2/2019 8:39 PM,Verbal Warning,Male,Traffic Sign/Signal,4800 Drexel,African American,Failed to stop at sign,No
802,1,8/2/2019 8:41 PM,Citation Issued,Male,Traffic Sign/Signal,5300 Woodlawn,Caucasian,Failed to stop at light,No
803,0,8/2/2019 9:13 PM,Verbal Warning,Female,Traffic Sign/Signal,5500 Kimbark,African American,Failed to stop at sign,No
804,0,8/2/2019 9:18 PM,Verbal Warning,Female,Lane Violation,1516 E 55th,African American,Illegal Turn,No
805,2,8/2/2019 9:43 PM,Citation Issued,Male,Lane Violation,5506 Lake Park,African American,Illegal Turn,No
806,0,8/2/2019 11:18 PM,Verbal Warning,Female,Traffic Sign/Signal,5500 Shore Dr,African American,Failed to stop at sign,No
807,2,8/2/2019 11:21 PM,Citation Issued,Female,Traffic Sign/Signal,5400 Woodlawn,African American,Failed to stop at light,No
808,0,8/3/2019 2:28 AM,Verbal Warning,Female,Traffic Sign/Signal,5300 Woodlawn,African American,Failed to stop at sign,No
809,0,8/3/2019 2:34 AM,Verbal Warning,Male,Traffic Sign/Signal,5700 Ellis,African American,Failed to stop at sign,No
810,0,8/3/2019 1:59 PM,Verbal Warning,Female,Moving Violation - Other,6300 University,African American,driving down one-way,No
811,0,8/4/2019 2:38 AM,Verbal Warning,Male,Traffic Sign/Signal,5700 University,African American,Failed to stop at sign,No
812,0,8/4/2019 8:52 PM,Verbal Warning,Male,Traffic Sign/Signal,5200 Woodlawn,Asian,Failed to stop at light,No
813,0,8/4/2019 9:36 PM,Verbal Warning,Female,Lane Violation,5800 University,African American,Wrong way on a one way,No
814,0,8/4/2019 9:38 PM,Verbal Warning,Male,Traffic Sign/Signal,5600 Hyde Park,African American,Failed to stop at sign,No
815,1,8/4/2019 9:43 PM,Citation Issued,Male,Traffic Sign/Signal,6100 Woodlawn,African American,Failed to stop at sign,No
816,0,8/5/2019 1:31 AM,Verbal Warning,Male,Lane Violation,Dorchester & Midway,African American,Wrong way on a one way,No
817,N/A,8/5/2019 9:05 PM,Verbal Warning,Female,Traffic Sign/Signal,6100 S Kenwood,African American,Stop Sign Violation,No
818,N/A,8/5/2019 9:10 PM,Verbal Warning,Male,Traffic Sign/Signal,5500 S Lake Park,African American,Stop Sign Violation,No
819,N/A,8/5/2019 11:02 PM,Verbal Warning,Male,Follow too close,5300 S Dorchester,African American,Follow too close,No
820,N/A,8/6/2019 3:25 PM,Verbal Warning,Male,Traffic Sign/Signal,5500 S Lake Shore,Hispanic,Disobeyed Stop Sign,No
821,N/A,8/6/2019 8:15 PM,Verbal Warning,Male,License Plate/Registration,6000 S Woodlawn,African American,No license plates,No
822,N/A,8/6/2019 8:35 PM,Verbal Warning,Male,License Plate/Registration,W/B Midway Plaisance & Cottage Grove,African American,No license plates,No
823,N/A,8/6/2019 8:47 PM,Verbal Warning,Male,Lane Violation,5145 S Greenwood,African American,Wrong way on one-way,No
824,N/A,8/6/2019 9:21 PM,Verbal Warning,Female,Traffic Sign/Signal,5700 S Cornell,African American,Stop Sign Violation,No
825,N/A,8/6/2019 10:48 PM,Verbal Warning,Male,Equipment,5600 S Lake Park,African American,No head lights when required,No
826,N/A,8/6/2019 11:53 PM,Verbal Warning,Male,Equipment,5800 S Cornell,African American,No head lights when required,No
